date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:21	27795/27795	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:21%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search50d5.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&advanced_search=True)
18:07:22	27620/27620	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:22%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search084e.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&)
18:07:22	27785/27785	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:22%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search2ae2.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&advanced_search=True)
18:07:23	27781/27781	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:23%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search6cb0.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&)
18:07:23	27665/27665	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:23%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search7475.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&)
18:07:24	27648/27648	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:23%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searchd4c5.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&)
18:07:25	27638/27638	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:24%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searchb16a.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&)
18:07:25	27608/27608	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:25%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchde27.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&)
18:07:26	27812/27812	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:26%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search8bdd.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&advanced_search=True)
18:07:29	27598/27598	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:26%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search9fd4.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&)
18:07:30	27948/27948	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:29%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchc20c.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&advanced_search=True)
18:07:30	27857/27857	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:30%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search7613.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&advanced_search=True)
18:07:31	27840/27840	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:31%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search73a8.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&advanced_search=True)
18:07:32	27830/27830	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:31%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search7cda.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&advanced_search=True)
18:07:32	27800/27800	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:32%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search9527.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&advanced_search=True)
18:07:33	27625/27625	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:32%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searcheacd.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&)
18:07:33	27790/27790	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:33%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search9448.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&advanced_search=True)
18:07:34	27786/27786	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:33%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search3b8f.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&)
18:07:34	27670/27670	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:34%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search4f81.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&)
18:07:35	27653/27653	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:34%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search86db.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&)
18:07:35	27643/27643	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:35%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search1fc0.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&)
18:07:36	27613/27613	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:36%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search045c.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&)
18:07:36	27817/27817	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:36%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search6b15.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&advanced_search=True)
18:07:37	27603/27603	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:37%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search6189.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&)
18:07:38	27953/27953	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:37%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searche80d.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&advanced_search=True)
18:07:38	27862/27862	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:38%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search936c.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&advanced_search=True)
18:07:39	27845/27845	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:38%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchde16.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&advanced_search=True)
18:07:39	27835/27835	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:39%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search7e9d.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&advanced_search=True)
18:07:40	27805/27805	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:39%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searchfa0b.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&advanced_search=True)
18:07:40	27630/27630	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:40%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search1c3a.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&)
18:07:41	27795/27795	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:41%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searchb1bf.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&advanced_search=True)
18:07:41	27791/27791	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:41%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searche310.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&)
18:07:42	27675/27675	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:42%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search15d2.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&)
18:07:42	27658/27658	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:42%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search6a1a.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&)
18:07:43	27648/27648	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:43%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searchc919.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&)
18:07:43	27618/27618	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:43%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchdb5c.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&)
18:07:44	27822/27822	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:44%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search9f56.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&&advanced_search=True)
18:07:44	27608/27608	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:44%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchf2b4.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&)
18:07:45	27958/27958	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:44%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search7e86.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&&advanced_search=True)
18:07:45	27867/27867	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:45%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search3b00.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&&advanced_search=True)
18:07:46	27850/27850	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:46%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/searchd732.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&advanced_search=True)
18:07:46	27840/27840	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:46%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search036f.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&&advanced_search=True)
18:07:47	27810/27810	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:47%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searchffc8.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&&advanced_search=True)
18:07:47	27635/27635	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:47%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@search7d35.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&&)
18:07:48	27800/27800	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:48%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@search0973.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&&advanced_search=True)
18:07:48	27796/27796	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:48%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searchfe11.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&&)
18:07:49	27680/27680	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:49%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search240d.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=&&&&&&&&&&&&&&)
18:07:50	27663/27663	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:49%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/searchcc16.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&)
18:07:50	27653/27653	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:50%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/search097f.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=sortable_title&&&&&&&&&&&&&&)
18:07:51	27623/27623	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:50%20GMT	https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchd997.html	(from https://www.directives.doe.gov/@@search?sort_on=Date&sort_order=reverse&&&&&&&&&&&&&&&)
18:07:51	27827/27827	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:51%20GMT	https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/@@searchde66.html	(from https://www.directives.doe.gov/@@search?sort_on=&&&&&&&&&&&&&&&advanced_search=True)
18:07:52	27613/27613	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:52%20GMT	https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&&&advanced_search=True	/Users/zo/websites/doe/www.directives.doe.gov/@@searchf247.html	(from https://www.directives.doe.gov/@@search?sort_on=sortable_title&&&&&&&&&&&&&&&)
18:07:53	27963/27963	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2017:07:53%20GMT	https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&&&	/Users/zo/websites/doe/www.directives.doe.gov/search7533.html	(from https://www.directives.doe.gov/search?Creator=None&sort_on=created&sort_order=reverse&&&&&&&&&&&&&&&advanced_search=True)
